,Text,Date,Hashtags
180,aynur aydin - damla damla ilac gibi music olmus yalnız uzun zaman sonra pop sarki begeniyorum tadına bakalim acil,2017-02-28 19:42:43+00:00,
181,Yeryüzünde birileri servet edindikçe birilerinin evladına ilaç alması imkansızlaşır... #aykırıderviş,2017-02-28 19:42:38+00:00,#ayk
182,zaman herşeyin ilacıysa fazlası intihar olmuyor mu aft'a zamandan başka bir ilaç da karbonatlı su doktorcum ,2017-02-28 19:42:17+00:00,
183,#BenimMeselem EĞER KARARGAH RAHATSIZSA acile gitsin orada ilaç tedavisi iğne tedavisi yapılır berki iyileşirler o zaman!!!,2017-02-28 19:38:26+00:00,#BenimMeselem
184,Günün stresini atmak için ilaç gibi proğram başlıyorrr Hoşgeldin kralll iyi yayınlar @doganoncel,2017-02-28 19:36:05+00:00,
185,#estudiaenelextranjero #eduexpo2017 #ilac #ilsc #Canada #utrcc @Universidad Tecnológica de la… https://www.instagram.com/p/BRETU7kjpwE/,2017-02-28 19:35:49+00:00,#estudiaenelextranjero #eduexpo2017 #ilac #ilsc #Canada #utrcc
186,"Anne ; başı ağrıdığında dinlenme , uyuma ve hatta bir ilaç içme lüksü bile olmayan ...",2017-02-28 19:34:58+00:00,
187,"Onu doktorlara söyleyin hocam,antibiyotik yazmasalar rahat edemiyorlar,ilaç firmaları ve doktorlar kirli tezgahın parçaları",2017-02-28 19:33:21+00:00,
188,"Doğadan gelen ianılamaz ilaç sarımsağın muhteşem faydaları neler? Detaylar haberimizde, hemen okuyun http://ow.ly/tsH7309ec8l",2017-02-28 19:32:28+00:00,
189,"Doğadan gelen ianılamaz ilaç sarımsağın muhteşem faydaları neler? Detaylar haberimizde, hemen okuyun http://ow.ly/tsH7309ec8l",2017-02-28 19:32:28+00:00,
190,"Doğadan gelen ianılamaz ilaç sarımsağın muhteşem faydaları neler? Detaylar haberimizde, hemen okuyun http://ow.ly/8Zg2309echr",2017-02-28 19:32:28+00:00,
191,"Doğadan gelen ianılamaz ilaç sarımsağın muhteşem faydaları neler? Detaylar haberimizde, hemen okuyun http://ow.ly/8Zg2309echr",2017-02-28 19:32:28+00:00,
192,Hayatta sevmediğim olayların başında gelen birşeyde ilaç kutusunu acınca reçete olan tarafın denk gelmesi. Nefretlik..,2017-02-28 19:27:36+00:00,
193,Kediye ilaç vermek için yurtta anons yaptıran ilk insanlarız,2017-02-28 19:23:38+00:00,
194,ilaç etiket yapımız | ilaçtarif ® https://ilactarif.wordpress.com/2017/02/28/ilac-etiket-yapimiz-ilactarif,2017-02-28 19:21:32+00:00,
195,sakin kimse kudurmasin bu gece offline ım aglicam yoksa ilac komasina girmeyi planliyorum kavga cikarmayin ben yokken bb,2017-02-28 19:20:27+00:00,
196,"Şöyle bir ilaç kullanmaya başladım, bence bu aralar benden uzak durun zira düşmanlık hissedip saldırgan davranabilirim ",2017-02-28 19:20:04+00:00,
197,doktora gıdecek vakıt bulamıyorum surdan iki dk şikayetımı soyluyumde bana bı ılac soyle noğlur,2017-02-28 19:19:44+00:00,
198,Please welcome a new addition the inkLondon iLac range at Perfectly Pampered Hands. This is Sparkling Shiraz and... http://fb.me/1QDZiBvsV,2017-02-28 19:16:03+00:00,
199,ilaç ?,2017-02-28 19:14:36+00:00,
200,Şu aralar hakkımda hayırlısı olmasına çok ihtiyacım var. Yemin ediyorum ilaç gibi gelir.,2017-03-31 23:57:16+00:00,
201,Ağzıma bi dondurma çubuğu sokup başka bi tetkik yapmadan beş çeşit ilaç yazan acil doktoru.... Sıradaki #küfür sana.....,2017-03-31 23:51:56+00:00,#k
202,Fi cidden çok sağlam bir başlangıç yapmış. Tam da türk dizilerinden umudu kesmişken ilaç gibi geldi ,2017-03-31 23:47:44+00:00,
203,"Ne olacak 5-10 dakikalık gecikmeler, hasta olan adayların içeriye ilaç sokması? 3 saat bu çocuklardan robot olmasını mı bekliyorsunuz? #ösym",2017-03-31 23:28:50+00:00,
204,Binlerce ilaç için toplama kararı http://www.medimagazin.com.tr/guncel/genel/tr-binlerce-ilac-icin-toplama-karari-11-681-73343.html,2017-03-31 23:25:28+00:00,
205,arv ilaç etki etti uyuyom,2017-03-31 23:24:50+00:00,
206,Film vasat oğlu vasat ya. Animeyi izlemedim ama bunun ardından ilaç gibi geleceğini tahmin ediyorum,2017-03-31 23:17:29+00:00,
207,"Neler hissettiğinizi anlayan, nasıl yardım edileceğini bilen birini bulmaktır tek ilaç. Charles Bukowski",2017-03-31 23:17:28+00:00,
208,Boğaz ağrısına ilaç gibi gelen çaylar http://www.gazeteduvar.com.tr/saglik/2017/03/31/bogaz-agrisina-ilac-gibi-gelen-caylar/,2017-03-31 23:00:02+00:00,
209,valla abi ilaç oldu bu twitiniz..Ama olsun.. tedbir almakta fayda var..16 insana kadar boş durulmalı..nöbetler başlasın,2017-03-31 22:53:00+00:00,
210,"Ufak bir ilaç,uyku ve sinir kombinasyonum var. Neşeli değilim diye öldüm sanmayınız Bilginize",2017-03-31 22:49:15+00:00,
211,Şeker hastalığını gerileten bir ilaç geliştirildi http://www.yeniozgurpolitika.org/index.php?rupel=nuce&amp;id=69553,2017-03-31 22:49:04+00:00,
212,Sex herein ilaç,2017-03-31 22:40:36+00:00,
213,"Zaten ülker senelerdir milleti şeker hastası yapmak için çalışıyor, ilaç şirketlerinin maşası! Hemen kayyum atansın hemmen!",2017-03-31 22:36:18+00:00,
214,Peki hırsızdan nasıl kurtulacağız? Baş ağrısından ilaç kullanmadan 5 dakika içerisinde bu şekilde kurtulun! http://superileri.com/bas-agrisindan-herhangi-bir-ilac-kullanmadan-5-dakika-icerisinde-sekilde-kurtulun/,2017-03-31 22:28:26+00:00,
215,-Benim hastalığım günah hastalığı...!!! Benim hastalığıma da bir ilâç tavsiye eder misin? Bayezid-i Bestamî... http://fb.me/1RoKEYZiF,2017-03-31 22:17:44+00:00,
216,Tüm solulala ilac gibi cevap .. Ne biliim ben .. !,2017-03-31 22:16:02+00:00,
217,"@bensizdenkactim öyle bir zaman da geldi ki bu albüm, ilaç oldu ruhuma sanki. Var ol Can Kazaz.. ",2017-03-31 22:15:02+00:00,
218,Ya sey benim gibi bir insana yan etkisi istah arttiran ilac vermek ne demek:)) bi aciklar misiniz rica ediyorum:)),2017-03-31 21:58:46+00:00,
219,akraba düğünlerinden sonra adeta bir ilaç gibi,2017-03-31 21:56:13+00:00,
220,Mustafa abi benim sorumu es geçme bekliyorum Claudio marckisio Galatasaray a ilaç olmaz mı Melo nun as ı olarak toparlamaz mı takımı,2017-03-31 21:55:26+00:00,
221,#BanaHiçKimseSenGibi derdime ilaç olmadı.,2017-03-31 21:55:21+00:00,#BanaHi
222,Baş ağrısından herhangi bir ilaç kullanmadan 5 dakika içerisinde bu şekilde kurtulun! - SüPERiLERi http://fb.me/8snzQeETl,2017-03-31 21:54:09+00:00,
223,Sınav haftasında kendimi motive etmek için ilaç niyetine ,2017-03-31 21:53:50+00:00,
224,Galatasaray a böyle biri lazım değil mi bence ilaç olur hem pass dağılımı hem oyun kurucu ve yönlendirici olarak kendisi ne düşünüyor,2017-03-31 21:44:08+00:00,
225,"Bu saaten sonra ilaç için dahi olsa ülkerin mamülunu alan her kim olursa.an.av.kı.s....,",2017-03-31 21:39:17+00:00,
226,Madem o kadar meraklıydınız zirai ilaç bayii açmaya Bitki Koruma Bölümü okusaydınız arkadasim! Sen tarla bitkileri okudun git ıslah yapsana!,2017-03-31 21:37:08+00:00,
227,Aklını kullanmaktan vazgeçmiş bir insanla tartışmaya çalışmak bir ölüye ilaç vermeye benzer. Thomas Paine,2017-03-31 21:34:57+00:00,
228,Bize paydos bir mesai daha biter Allah razı olsun eniştemle halam da bizimle yoruluyor ilac gibi… https://www.instagram.com/p/BSUViLTARmM/,2017-03-31 21:34:20+00:00,
229,#sonsayfa mehmet ekici fenere ilaç olabilecekmi,2017-03-31 21:29:17+00:00,#sonsayfa
230,Sessizliğin en iyi ilaç olduğuna inanırsınız. Bütün bunlar sizin herkes ile dost olacağınızı göstermez.,2017-03-31 21:26:52+00:00,
231,"Sarılmak da bir çeşit ilaç değil midir ; sakinleştirir,güven verir,mutlu eder,acıyı hafifletir ve iyileştirir...",2017-03-31 21:25:18+00:00,
232,Mutlu da olsam mutsuz da olsam Sezen dinliyorum ilaç gibi,2017-03-31 21:18:20+00:00,
233,Sağlıksal kriz geçiriyorum kaburgam için içtiğim ilaç midemi midem için olan karnımı karnım için olan başımın ağrısını tetikliyor dehşet,2017-03-31 21:16:44+00:00,
234,Boş konuşmayi engellemek için bi ilaç vs bisey varmi su siralar çok ihtiyacim var Kimle konussam bi zaman sonra dertlerimi dinliyor ahshsh,2017-03-31 21:10:57+00:00,
235,ilaç gibiydi flmleriniz #HalitAkçatepe,2017-03-31 21:02:22+00:00,#HalitAk
236,Anneme şişenin dibinde azıcık su kalmış bu ilaç içmeye yeter mi dedim olsun ben sana shilanın suyundan veririm dedi ölücem şimdi ,2017-03-31 20:58:40+00:00,
237,#Anlasana Güneş balçıkla sıvanmaz. Bu büyük millet engelleri aşarak yoluna devam edecek. Sadece kendine değil mazlum milletlere ilaç olacak.,2017-03-31 20:58:32+00:00,#Anlasana
238,İranlı ilaç üreticisinden Türkiye'de yatırım http://bit.ly/2oklVXp,2017-03-31 20:55:10+00:00,
239,"Van ilimizde faaliyet gösteren Radyo Van, Tutku FM ve ilaç FM de birer saat Van'lı hemşehrilerime 16 Nisan Referandum'unu anlattım. ",2017-03-31 20:52:25+00:00,
240,Genel Başkan Yardımcımız Sn. Dr.@_cevdetyilmaz Bingöl Organize Sanayi Bölgesinde ilaç fabrikası açılışında konuştu. http://m.iha.com.tr/bingol-haberleri/ak-parti-genel-baskan-yardimcisi-cevdet-yilmaz-bingol-1664009/,2017-03-31 20:50:38+00:00,
241,"Yatağa girenler,bugün girmedik diyorlar,kandırıldık içeceğimize ilaç attılar diyorlar.Kocası fetö değil iyibak",2017-03-31 20:48:26+00:00,
242,Yok ilac tedavim var onları kullanıyorum,2017-03-31 20:47:27+00:00,
243,Gülmek en iyi ilaçtır. Eğer herhangi bir neden olmadan gülüyorsan ilaç gerekir.,2017-03-31 20:43:35+00:00,
244,ilaç gibi yayın oluyor açlık uykusuzluk ve yorgunluğa birebir @KentFmTR @metehancakir ,2017-03-31 20:42:14+00:00,
245,ilaç ilaç ilaç hayatım ilaç. midem ne biçim oldu ilaçlardan. doğru düzgün bir şey yiyemez oldum,2017-03-31 20:42:01+00:00,
246,"İşçi 450 lira fakirleşti Baharla düşen gıda fiyatları da ilaç olmadı. Asgari ücret, zorunlu harcamalara 9 gün... http://fb.me/L4fsJeF0",2017-03-31 20:41:26+00:00,
247,#NowPlaying REVOFEV - Kid Cudi ilaç olsan bebe asprini olursun be ♫ http://spoti.fi/KYXakC,2017-03-31 20:37:15+00:00,#NowPlaying
248,ilaç saatlerimi öyle bir ayarlamışım ki kendimden nefret ediyor olmalıyım,2017-03-31 20:33:41+00:00,
249,İranlı ilaç üreticisinden Türkiye'ye yatırım http://www.yenikapihaber.com/detay.php?ID=7687,2017-03-31 20:33:04+00:00,
250,Doz aşımı olmasın diye ilaç gibi fazlası zehirler ,2017-03-31 20:29:55+00:00,
251,"doktora git bak onun ilaçları var, tedavi ol majezik ağır ilaç, geçici çözüm hem. ben de çok çektim sinüzit hayat kaydırıyo",2017-03-31 20:27:19+00:00,
252,"Do Bong Soon izle aslında sadece Hyun Sik'i izliyorsun Mükemmel, resmen ilaç gibi çocuk ",2017-03-31 20:24:54+00:00,
253,Muayene ücretlerinden ilaç katkı paylarından özel hastanelerdeki %200 alınan paralardan haberin yok galiba,2017-03-31 20:23:15+00:00,
254,aga bu ilaç gibi saat 11 sularında bi doz almam lazım kafa yapıyo shsjsjjdkdlf,2017-03-31 20:22:32+00:00,
255,Olmaz İlaç Sine-î Sad-pâreme https://www.youtube.com/watch?v=rWKDiSq-S3g&amp;feature=share,2017-03-31 20:21:48+00:00,
256,Etkafarma ilaç fabrikası temeli atıldı inşallah Sütaş'ta yakında temelini atar. Bu güzel yatırım Bingöl'e hayırlı olsun @yskosger,2017-03-31 20:21:45+00:00,
257,Ben üç gün gıda zehirlenmesinden kendime gelemedim dayı kızı ilaç zehirlenmesinden taburcu olduğu sabahın akşamında halayın başını çekiyordu,2017-03-31 20:21:06+00:00,
258,https://youtu.be/yE-Oc9Oo97k bu zamanlarda ilaç gibi geldi,2017-03-31 20:19:44+00:00,
259,İranlı ilaç üreticisinden Türkiye'de yatırım @anadoluajansi http://v.aa.com.tr/785066,2017-03-31 20:09:53+00:00,
260,La bu Rusya'nın bizim domatesle sorunu ne ...)) her sene imha ediyor domatesleri ...bizimkiler yine ilaç sıkıp gönderiyor. .. ,2017-03-31 20:08:33+00:00,
261,Hastayım diye arkadaslarım 3 4 farklı ilaç verdiler iç iyi gelir diye grip öldürmezse ilaçlar öldürecek,2017-03-31 20:07:11+00:00,
262,"Değerli Bağışçılarımız; afrika için kuru gıda ürünleri, yüksek proteinli gıdalar, bisküvi, ilaç… https://www.instagram.com/p/BSULK9Ejt8_/",2017-03-31 20:03:49+00:00,
263,"bi de elimizi uzatip kizlarin kafasini oksayabildik mi, tam olcak bu teknoloci : ) cok tesekkurler, sahane olmus, ilac gibi geldi.. ",2017-03-31 20:03:30+00:00,
264,"""Hafıza (kaybı) için kinden daha tesirli bir ilaç bilmiyorum.""",2017-03-31 20:01:30+00:00,
265,İranlı ilaç üreticisinden Türkiye'de yatırım http://aane.ws/6G0,2017-03-31 20:00:06+00:00,
266,"Şu günlerde hayatım = "" Uyu, uyan, ilaç iç, uyu """,2017-03-31 19:56:57+00:00,
267,Referandum öncesi #bedelliaskerlik tüm topluma ilaç olacak. OY KULLANAMAYAN 1 MİLYON MİLLİ İRADE OY KULLANACAK SOSYAL SORUN BİTECEK,2017-03-31 19:52:06+00:00,#bedelliaskerlik
268,vize stresine ilaç gibi geldi #LeylaFM,2017-03-31 19:44:24+00:00,#LeylaFM
269,Sayın @farukcelikcomtr 21 branşımızla #MilliTarımProjesi 'ne ilaç olmaya geliyoruz. Ziraat müh. 1500 kadro #3500eEVET @TC_Basbakan,2017-03-31 19:42:31+00:00,#MilliTar #3500eEVET
270,Haydi beyler morelim bozuk sizin galibiyetiniz ilaç gibi gekir bu gece @FBBasketbol,2017-03-31 19:32:46+00:00,
271,"#leylafm Mutsuz oldugum zamanlara denk gelıyor hep yayın, ilaç gibi",2017-03-31 19:31:27+00:00,#leylafm
272,"bir de şey var ilaç prospektüsünü okuyorsunuz, okudugunuz an tüm o yan etkiler sizde... ",2017-03-31 19:30:10+00:00,
273,Asilliğin kelime anlamları uyumun en dibi en iyisi. Çok özlemişim ilaç gibisiniz siz @ilkerkaleli @terziogluburcin,2017-03-31 19:29:19+00:00,
274,psikolog dinleyen psikiyatristlerin bolumu psikiyatri olup ve ilac yazan mi ??? ,2017-03-31 19:29:05+00:00,
275,Ekipleri barınağa giderek ilaç ve mama konusundaki eksikleri tespit edip gidereceği tarafımıza bildirilmiştir.@ebruarda06 @Leylaltn @EsraLcL,2017-03-31 19:27:49+00:00,
276,@YildizzTilbee ablacım bu nasıl şarkı bildiğin ilaç bu. https://youtu.be/j8OjXywkU18,2017-03-31 19:26:32+00:00,
277,Gel bana ilaç eyle,2017-03-31 19:22:43+00:00,
278,"Değerli Bağışçılarımız; afrika için kuru gıda ürünleri, yüksek proteinli gıdalar, bisküvi, ilaç ve tıbbi malzeme talep ediyoruz. #UmuduOl",2017-03-31 19:22:29+00:00,#UmuduOl
279,Altı farklı ilaç içmeyi hak edecek ne yaptı bu mide yarab,2017-03-31 19:20:46+00:00,
280,İzmir menemen 543 773 0114 İleri derecede uyuz olmuş bugün ilaç verdim istanbula dönmeden… https://www.instagram.com/p/BSUF51xgwVv/,2017-03-31 19:17:47+00:00,
281,Biri bana izdiham fırlatsın ilaç niyetine,2017-03-31 19:15:38+00:00,
282,Stunning classic red nails for the lovely Ruth. This is i-73 inkLondon iLac. Enjoy your lovely holiday ☉... http://fb.me/8CvSk6YLT,2017-03-31 19:14:05+00:00,
283,İzmir menemen 543 773 0114 İleri derecede uyuz olmuş bugün ilaç verdim istanbula dönmeden… https://www.instagram.com/p/BSUFdyrgk4y/,2017-03-31 19:13:56+00:00,
284,"Kalp damarlarına sihirli ilaç! Atatürk doktorlarına, ""Bacaklarım çok kaşınıyor,"" demiş! Doktorlar, ""Bunlar... http://fb.me/81BNDH9wn",2017-03-31 19:06:30+00:00,
285,Ama hiç bir akmal eczanede ödediği muayene ücretini ilaç fiyat farkını vs sorgulamaz eczanede ana avrat sandıkta domal..,2017-03-31 19:02:30+00:00,
286,"Funda Arar'ın AşkHikayesi Albümü kötü günlere ilaç gibi, hayatın doğal akışında ""Fon""da çalması gereken şarkılar gibi, Dinleyin! @fundaarar",2017-03-31 19:00:28+00:00,
287,"Për fëmijë më inteligjent, ka një “ilaç magjik” http://fb.me/386ugSRfG",2017-03-31 19:00:03+00:00,
288,ilaç gibi geldi efes pastörsüz çok iyi,2017-03-31 18:59:22+00:00,
289,"En etkili , kuvvetli ve etkisini en çabuk gösteren ilaç moraldir .",2017-03-31 18:58:57+00:00,
290,ahmet muhip dıranas'tan başladım. geceme ilaç gibi gelecek.,2017-03-31 18:58:10+00:00,
291,Günün sonunda ilaç gibi geldi ,2017-03-31 18:57:28+00:00,
292,"Duyguları unutturacak ilaç icat edilmediği sürece , hep hastayız.",2017-03-31 18:53:04+00:00,
293,çaybu değerini bilelim hemde közde ilaçtır ilaç,2017-03-31 18:47:17+00:00,
294,Eet bu ilaç sektörü çok acımasız cnm ,2017-03-31 18:41:46+00:00,
295,Ben bi ilaç içip uyuyayım. Bugunü sevmedim.,2017-03-31 18:40:21+00:00,
296,yorucu günün ardından çay; ilaç gibi ,2017-03-31 18:39:59+00:00,
297,Canım annem ya ilaç yazdırmış bana ,2017-03-31 18:38:35+00:00,
298,"Kimi yaralar,kimi yaralara ilaç olur........",2017-03-31 18:38:13+00:00,
299," : Hyukah ben soğuk aldım. Az önce ilaç aldığım için şimdi çok uykuluyum. Hyuk: ㅠㅠAigo, dinlen mutlaka~ Uyandığında tamamile iyileşmiş ol!! ",2017-03-31 18:32:01+00:00,
300,@yurttasozgur Behzat spontane 31 ilaç gibi gelir.,2017-04-30 23:54:45+00:00,
301,Hani savunduğumdan değil de EKLEM ağrısından dolayı namaz kılarken eğilip kalkamayanlar için Eklem ağrısı giderici ilaç Demek istemiş!,2017-04-30 23:49:01+00:00,
302,Peki. Sen de. Sonra kadının televizyondaki açıklamasını da izle. Belki ilaç alıyordur şimdi.,2017-04-30 23:41:03+00:00,
303,kanka şu halimle biri görse kaybedebiliriz ama yok sadece ilaç için geçici bi süre bu olay,2017-04-30 23:39:18+00:00,
304,Kız ilaç gibi vallaha sakinleştirici.,2017-04-30 23:35:27+00:00,
305,Mutlaka al ben 3 ameliyat geçirdim dişlerimden o ilaç olmasa ölürdüm. Bana dua edeceksin alinca ,2017-04-30 23:32:19+00:00,
306,En iyi ilaç ellerin ..,2017-04-30 23:28:32+00:00,
307,Baş ağrısına iyi gelen bir ilaç içtim ama baş çatlamasında ise yarar mı bilmem...,2017-04-30 23:26:15+00:00,
308,"""Ben daha kendi yaralarımı saramazken, senin yaralarına ilaç olmaya kalkmıştım.""",2017-04-30 23:24:16+00:00,
309,Ağrı kesici ilaç,2017-04-30 23:24:01+00:00,
310,체육대회때 걸상 들고 운동장까지 가는거 넘 힘들었는데ㅋㄱㅋㅋ!,2017-04-30 23:03:01+00:00,
311,Saçma sapan döngü ilaç içsem iyi olacak mide ağrısından gebereceğim,2017-04-30 22:38:29+00:00,
312,Yalnız kalmak bir ilaç mıdır yoksa hastalığın ta kendisi mi?,2017-04-30 22:32:26+00:00,
313,"Pazar nöbeti, migrenle pazar nöbeti, migrenle ilaç hazırlanan pazar nöbeti",2017-04-30 22:32:05+00:00,
314,"Anladım ki kelimeler konuşarak değil, tevekkül ile terbiye oluyor. @Sinan_Yagmur gece gece ilaç gibi geldi ",2017-04-30 22:23:31+00:00,
315,Afrika’ya ilaç göndermeye karar vermiştik; fakat hepsinin üzerinde tok karnına yazıyordu. –Bukowski,2017-04-30 22:22:22+00:00,
316,"Yaşam coşkusu azalanlar için ilaç ! Michael Jackson ""Billie Jean"" 30th Anniversary Madison Square Garden NY https://www.youtube.com/watch?v=rAiw2SXPS-4&amp;feature=share",2017-04-30 22:22:01+00:00,
317,"Ne gelişen teknolojiye, ne bilime, ne de tıbba saygım var. Özellikle de TIP.. Şerefsiz ilaç piyasasının köpeğisiniz.",2017-04-30 22:20:20+00:00,
318,Olmaz ilaç sine-i sad pâreme Çare bulunmaz bilirim yâreme,2017-04-30 22:07:53+00:00,
319,Küçükken ilaç koleksiyonu yaprdim renkli renkli hap bulrdum saklardim falan sonra kardeşim bunu bulmuş ve içmıs ve hala bnm yaptıgm blnmiyor https://twitter.com/cbebegim/status/858795221584314369,2017-04-30 22:07:07+00:00,
320,"""Atatürkçülük denen nesne bir ilâç, bir panzehirdir. Hastalanmış veya zehirlenmiş bir ülkü değildir."" H. Nihal ATSIZ",2017-04-30 22:03:51+00:00,
321,aramazsan arama ilaç olma yarama ben da unuttum derum seni bana sorana :dd,2017-04-30 22:03:37+00:00,
322,Ya şu an ilac gibi geldi bu foto,2017-04-30 22:00:30+00:00,
323,Diğerinden yanlış teşhis ve ilaç tedavisi için paranı geri al.... amk çok sinirliyim ona,2017-04-30 22:00:18+00:00,
324,acile gidip ilac yazdirabilirsin,2017-04-30 21:59:58+00:00,
325,Sevgili @pasabahce anneler reçelleri ticari amaçlarla bir sürü ilaç kullanılarak yetiştirilen gül yapraklarından yapmıyorlar.,2017-04-30 21:54:58+00:00,
326,Aşkım var ya ilaç gibi geldi bu yemin ederim ki @aycanvariss @onuryuxel kızacaksan biz buralardayiz aycanima bir şey deme sonra bozusmayalim https://twitter.com/aycanvariss/status/858798586997465088,2017-04-30 21:52:25+00:00,
327,Offf dmye eleştiri bırak olayı ilaç gibi geldi bittiniz siz,2017-04-30 21:50:25+00:00,
328,Zamanı durdurup o an düşünsek belki de kimse kimseden kopamazdı zaman belki bir ilaç değil de ilginç etkileri olan bir uyuşturucudur,2017-04-30 21:48:36+00:00,
