,Text,Date,Hashtags,Location
133,My quatantine so far: Makan cukup Asupan vitamin Tidur cukup ,2020-03-31 23:47:54+00:00,,"Adıyaman,Turkey"
134,you'll get it when cis people are murdered for just being cis. until then shut up and eat sand,2020-03-31 23:47:53+00:00,,"Adıyaman,Turkey"
135,♪。.:＊・゜ 見せつけるように 囁くように 私を照らすの あなたは私のVitamin とってもキラキラしてるの ♡Crystal/A Pink♡,2020-03-31 23:47:53+00:00,,"Adıyaman,Turkey"
136,"15. Plug: If you feel sick get you some soup, vitamin C, so ginger hibiscus tea Leon: The hell is hibiscus? a cousin to the Bojangles biscuit? If so I fuckssss with it. Plug: Look call me 8am not 8:01 not 8:05. If you don't have jello and you call me ima kill you and larry.",2020-03-31 23:47:50+00:00,,"Adıyaman,Turkey"
137,"Oh no! If shopping online is an option, you can find our products on our website (U.S.), Amazon, Thrive Market, Vitacost, and Lucky Vitamin. We hope this helps!",2020-03-31 23:47:41+00:00,,"Adıyaman,Turkey"
138,Vitamin D and immunity https://youtu.be/W5yVGmfivAk via @YouTube,2020-03-31 23:47:34+00:00,,"Adıyaman,Turkey"
139,"Pt 2 , because rn your skin is derived from vitamin D because foundation more than often contains SPF and plus it helps clear up acne scars and really shows a lot of improvement on your skin !!! Trust me !! Sun and water sis .",2020-03-31 23:47:21+00:00,,"Adıyaman,Turkey"
140,Yea..the vitamin c is for cognac ,2020-03-31 23:47:21+00:00,,"Adıyaman,Turkey"
141,"back to normal....semua nya jalanan rame transjakarta rame juga....ujung2 semua butuh makan dan hidup...jaga kesehatan minum vitamin, jaga jarak, jaga kebersihan...please be safe....",2020-03-31 23:47:20+00:00,,"Adıyaman,Turkey"
142,COVID 19 (C) Cuci tangan/wudhu (O) Olahraga (V) Vitamin (I) Ikhtiar (D) Do’a (19) 2 Subuh + 4 Dzuhur + 4 Ashar + 3 Maghrib + 4 Isya + 2 Tahajud,2020-03-31 23:47:08+00:00,,"Adıyaman,Turkey"
143,"And vitamins. The do something, right?",2020-03-31 23:47:08+00:00,,"Adıyaman,Turkey"
144,iPhoneに不審なカレンダー通知が表示される手口発生 対策を紹介 (ライブドアニュース) https://news.line.me/issue/oa-livedoornews/y0p9lon8jbpo?utm_source=Twitter&amp;utm_medium=share&amp;utm_campaign=none #linenews,2020-03-31 23:59:55+00:00,#linenews,"Afyonkarahisar,Turkey"
145,PLAY & Let The Fun Begin Like + RT + Click https://www.reddeergames.com Did You see it? ,2020-07-28 20:47:23+00:00,,"Afyonkarahisar,Turkey"
146,"Be sensible. Take care of yourself. Vitamin A, D fruits vegtables, drink water, get proper rest. Watch where you go, watch who is around you. Common sense!!",2020-03-31 23:59:46+00:00,,"Afyonkarahisar,Turkey"
147,何だこりゃ！？ 外国人抜けば大したことないではないですか。,2020-03-31 23:59:44+00:00,,"Afyonkarahisar,Turkey"
148,"I thought it was a hoax but people keep dying everyone stay safe and take vitamins, if you don’t have any go get some. all you have to do is keep your body healthy for 2 months stay calm and we’ll make it ",2020-03-31 23:59:09+00:00,,"Afyonkarahisar,Turkey"
149,Maneh juga jangan lupa sarapan sama minum vitamin ya biar nggak ngedrop ,2020-03-31 23:58:59+00:00,,"Afyonkarahisar,Turkey"
150,Intaking my vitamin ,2020-03-31 23:58:52+00:00,,"Afyonkarahisar,Turkey"
151,Literally no better way to get Vitamin D.,2020-03-31 23:58:48+00:00,,"Afyonkarahisar,Turkey"
152,Everything will be ok! Add some vitamin C and zinc into the tea/ water whatever... every little help is welcome... all the best,2020-03-31 23:58:36+00:00,,"Afyonkarahisar,Turkey"
153,Listen I understand,2020-03-31 23:58:29+00:00,,"Afyonkarahisar,Turkey"
154,Well...It is an excellent source of vitamin and and it has no preservatives. ,2020-03-31 23:58:22+00:00,,"Afyonkarahisar,Turkey"
155,"#traveltuesday Sister trip to Myrtle Beach, SC. Need to make a trip soon to the ocean. I need some vitamin Sea! #wander_explore_experience #travel #southcarolina #beach #vitaminsea @Myrtle Beach, South Carolina https://www.instagram.com/p/B-atP1UJ-gY/?igshid=115q6anbtxz1g",2020-03-31 23:58:21+00:00,#traveltuesday #wander_explore_experience #travel #southcarolina #beach #vitaminsea,"Afyonkarahisar,Turkey"
156,"and also I believe in the strength of high Vitamin C but in some cases, they get Covid19 is so bad it cannot save everybody if they have other issues that compound the situation like asthma or Lupus or cancer even undiagnosed cancer",2020-03-31 23:58:06+00:00,,"Afyonkarahisar,Turkey"
157,"Dear Mr Inskeep, I wanted to reach out because a physician in Shanghai is using IV vitamin C with coronavirus and 50/50 patients lived. There will be a press release I will send to you shortly. In the meantime: http://www.orthomolecular.org/resources/omns/v16n18.shtml",2020-03-31 23:57:45+00:00,,"Afyonkarahisar,Turkey"
158,I have no arms or legs ,2020-03-31 23:57:43+00:00,,"Afyonkarahisar,Turkey"
159,It's crazy how bad i look right now ,2020-03-31 23:57:42+00:00,,"Afyonkarahisar,Turkey"
160,Saya menjual (COD) Vitamin... seharga Rp55.000. Dapatkan produk ini hanya di Shopee! https://shopee.co.id/oman_sutrisna/7517520545 #ShopeeID,2020-03-31 23:57:37+00:00,#ShopeeID,"Afyonkarahisar,Turkey"
161,2020年4月1日・・・ビタミンTee西国分寺秘密基地 自宅待機モード・・・ビタミンTeeオンラインアートショップ、そろそろ再稼働の準備に入ります。で、寒さにも負けないで花見をする鳥を発見！・・・(^_^;,2020-03-31 23:57:17+00:00,,"Afyonkarahisar,Turkey"
162,Calming Formula promotes sleep and relaxation. Enter to #WIN Sublingual #Vitamins from #SuperiorSource #WomensHealth #GMOFree#NoPills2Swallow #CVS4Health #sponsored https://bit.ly/2UeBDSM,2020-03-31 23:57:10+00:00,#WIN #Vitamins #SuperiorSource #WomensHealth #CVS4Health #sponsored,"Afyonkarahisar,Turkey"
163,"One thing I've noticed about Amazon - don't love them, but they've proven antifragile in this - they now advertise 'China Free' on products. I ordered vitamins based on that.",2020-03-31 23:57:10+00:00,,"Afyonkarahisar,Turkey"
164,Meet me at the Riverwalk ,2020-03-31 23:57:07+00:00,,"Afyonkarahisar,Turkey"
165,Soaking up some end of the day Vitamin D with these two! #stayhome #piebalddachshund #dogsofinstagram https://www.instagram.com/p/B-atGEFDSaw/?igshid=1hhhgl6p5heoe,2020-03-31 23:57:03+00:00,#stayhome #stayhome #piebalddachshund #dogsofinstagram,"Afyonkarahisar,Turkey"
167,I was always confused by the Ester-C commercials. Ester-C is billed as nonacidic. But isn't Vitamin C ascorbic acid?,2020-03-31 23:56:59+00:00,,"Afyonkarahisar,Turkey"
168,kurang dikasih vitamin c,2020-03-31 23:56:52+00:00,,"Afyonkarahisar,Turkey"
169,"Upon diagnosis #COVID19, Don’t wait for gross expression on an X-ray Immediately w/fever spike 100°F! Keep Vitamins #D3 5000iu per day C 1000mg 2x day Simultaneously start #Tamiflu 30mg 2x/day #Doxycycline 100mg 2x/Day Admited #Ceftriaxone 1g 2x/D or NONAdmitted Keflex 500mg 2/D",2020-03-31 23:56:39+00:00,#COVID19 #D3 #Tamiflu #Doxycycline #Ceftriaxone,"Afyonkarahisar,Turkey"
170,Deals2020: Kleenex Facial Special Care Tissues With Aloe Vera and Vitamin E $1.99 + Delivery ($0 with Prime/ $39 Spend) @Amazon AU ,2020-03-31 23:56:33+00:00,,"Afyonkarahisar,Turkey"
171,Weekly Vitamin C restock ,2020-03-31 23:56:25+00:00,,"Afyonkarahisar,Turkey"
172,I have yet to see an admitted COVID-19 patient with a vitamin D level above 33 . I’d love to hear if others have seen sick COVID patients with high vitamin D levels to refute my theory that normalish vitamin D levels (~50+) are inversely associated with disease severity.,2020-03-31 23:56:23+00:00,,"Afyonkarahisar,Turkey"
173,This is interesting as I was hospitized in mid Nov with severe breathing problems similar to the virus but I was already stage 4 COPD. Anyway they added Vit D to the rest of the meds & Vitamins I'm taking. I think it's helping. ,2020-03-31 23:56:22+00:00,,"Afyonkarahisar,Turkey"
174,"I took all my vitamins and I brought a soda so that means it is party time, yes?",2020-03-31 23:56:21+00:00,,"Afyonkarahisar,Turkey"
175,Minum vitamin dan cuci tangan #DGITM,2020-03-31 23:56:15+00:00,#DGITM,"Afyonkarahisar,Turkey"
176,"Someone called them the WDO, you can guess what the D means, not vitamin D.",2020-03-31 23:56:09+00:00,,"Afyonkarahisar,Turkey"
177,taking my@vitamin d tablets with rum and coke no one can stop me,2020-03-31 23:56:08+00:00,,"Afyonkarahisar,Turkey"
178,I need vitamin sea. . . . . . . #instagram #instagramers #instagood #instamood #instadaily #igers #igersph #igersphilippines #igersdaily #dailypic #dailyphoto #photooftheday #picoftheday #vsco #vscocam #vscoph… https://www.instagram.com/p/B-as9cDHXXA/?igshid=zae2cuxv7ay5,2020-03-31 23:55:51+00:00,#instagram #instagramers #instagood #instamood #instadaily #igers #igersph #igersphilippines #igersdaily #dailypic #dailyphoto #photooftheday #picoftheday #vsco #vscocam #vscoph,"Afyonkarahisar,Turkey"
179,"ORGANIC MASSAGE CANDLES Visit our online shop now to discover the full range of the cosmos organic massage candles by Laboratoire Altho Each candle contains Coconut Oil Shea Butter, Beeswax &amp;amp; Vitamin… https://www.instagram.com/p/B-as8Noqa4b/?igshid=m2nese6mske2",2020-03-31 23:55:44+00:00,,"Afyonkarahisar,Turkey"
180,Vitamin D deficiency,2020-03-31 23:55:33+00:00,,"Afyonkarahisar,Turkey"
181,"Upon diagnosis #COVID19, Don’t wait for gross expression on an X-ray Immediately w/fever spike 100°F! Keep Vitamins #D3 5000iu per day C 1000mg 2x day Simultaneously start #Tamiflu 30mg 2x/day #Doxycycline 100mg 2x/Day Admited #Ceftriaxone 1g 2x/D or NONAdmitted Keflex 500mg 2/D",2020-03-31 23:55:27+00:00,#COVID19 #D3 #Tamiflu #Doxycycline #Ceftriaxone,"Afyonkarahisar,Turkey"
182,Take your vitamins @Jessicasquared9,2020-03-31 23:55:16+00:00,,"Afyonkarahisar,Turkey"
183,"Remember to take care of your bodies and health during this season. Our bodies need all the nutrients, vitamins, rest, water; sometimes we get so busy, we don’t realize what we are putting our bodies through. Be safe.",2020-03-31 23:55:11+00:00,,"Afyonkarahisar,Turkey"
184, not me...I'm over 25...they need vitamins ,2020-03-31 23:55:08+00:00,,"Afyonkarahisar,Turkey"
185,"Man I been so productive. Editing, taking vitamins, feeling good. I’m in a good headspace right now regardless of what’s going on outside ",2020-03-31 23:54:54+00:00,,"Afyonkarahisar,Turkey"
186,"I feel like I leveled up as an adult, I took my vitamins 2 days in a row.",2020-03-31 23:54:49+00:00,,"Afyonkarahisar,Turkey"
188,そういう日も大切ですね,2020-03-31 23:54:48+00:00,,"Afyonkarahisar,Turkey"
189,"These Foods Will Help Reducing Anxiety There are foods that can help ease anxiety. Some of them are almonds, which have vitamin E and B12, zinc and magnesium, which increases the immune system. Others are sources of ... - ",2020-03-31 23:54:38+00:00,,"Afyonkarahisar,Turkey"
190,vitamin D has many benefits. are you getting enough? #vitamind #immunesupport #immunesystem #immunesystembooster #sunshine #sunshinevitamin https://www.instagram.com/p/B-aszSQjk72/?igshid=124lrw3wc385k,2020-03-31 23:54:30+00:00,#vitamind #immunesupport #immunesystem #immunesystembooster #sunshine #sunshinevitamin,"Afyonkarahisar,Turkey"
191,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Modern Warfare®) live at,2020-03-31 23:54:26+00:00,#PS4live,"Afyonkarahisar,Turkey"
192,I’ve eaten nothing but oranges. Because ya know vitamins ,2020-03-31 23:54:00+00:00,,"Afyonkarahisar,Turkey"
193,Vitamin D works like a charm ,2020-03-31 23:53:58+00:00,,"Afyonkarahisar,Turkey"
194,YEAH I GOT IT FROM THE VITAMIN SHOPPE BUT GNC SHOULD HAVE IT! YOU GOTTA DRINK IT IMMEDIATELY AFTER A BIG MEAL!,2020-03-31 23:53:57+00:00,,"Afyonkarahisar,Turkey"
195,Oyyy kuzum. Lütfen biri sahip çıksın. Raşitizm bu çocuk. D3 Vitamini kullanması lazım.. Ayağı Sarılmalı. Ve vitamin desteğiyle düzelir. Ama mutlaka D3 Vitamini yapılmalı. Maalesef küçük yavrularda çok oluyor. Ama düzeliyor. Benim çok düzeldi.,2020-03-31 23:53:55+00:00,,"Afyonkarahisar,Turkey"
196,"Sippin' on this Hennessy, once you were my friend Now you turned into my enemy, here we go again I think love is just like money how it blows in the wind Got me taking medicine, these is not no vitamins",2020-03-31 23:53:36+00:00,,"Afyonkarahisar,Turkey"
197,아직 정해진건 없어서 모르겠어요 일단 후르트링하고 비요트준쮸 만들어보고 알려드릴게요..!,2020-03-31 23:53:26+00:00,,"Afyonkarahisar,Turkey"
198,Yo gurl was like haha you’re fine you don’t need to take your vitamins but that all changed when I stood up from takin a sit down on my walk and everything went BLURRY,2020-03-31 23:53:21+00:00,,"Afyonkarahisar,Turkey"
199,"Upon diagnosis #COVID19, Don’t wait for gross expression on an X-ray Immediately w/fever spike 100°F! Keep Vitamins D3 5000iu per day C 1000mg 2x day Simultaneously start #Tamiflu 30mg 2x/day #Doxycycline 100mg 2x/Day Admited #Ceftriaxone 1g 2x/D or NONAdmitted Keflex 500mg 2x/D",2020-03-31 23:53:21+00:00,#COVID19 #Tamiflu #Doxycycline #Ceftriaxone,"Afyonkarahisar,Turkey"
200,https://youtu.be/rDnIeTXEyyM here is a sample of how to properly use gimmicks exfoliating mask and skin care. A combination of Shea butter vitamin a vitamin a and O perfected blend of salt helps to provide the radiant skin that you need for the perfect at home facial. For more infor… ,2020-03-31 23:53:13+00:00,,"Afyonkarahisar,Turkey"
201,must take a 500mg of vitamin C too and a cup of ginger tea with a lemon extract. i helps a lot to avoid C19. also wash hand properly in time to time. - BeMyLady ,2020-03-31 23:53:03+00:00,,"Afyonkarahisar,Turkey"
202,Vitamin D boosts viral immunity.,2020-03-31 23:52:45+00:00,,"Afyonkarahisar,Turkey"
203,"Screwdrivers, actually. For the vitamin C. Gotta keep my immune system in good order. I feel stronger already.",2020-03-31 23:52:27+00:00,,"Afyonkarahisar,Turkey"
204,"Now the scam be say Na Vitamin C, They cure the coro... U see am See proof ooo https://m.scooper.news/detail?newsId=9143458&amp;utm_source=com.transsion.hilauncher",2020-03-31 23:52:08+00:00,,"Afyonkarahisar,Turkey"
205,Memang berjemur bisa meningkatkan asupan vitamin D. Tapi apakah ada risetnya orang dengan imunitas/daya tahan tubuh yang kuat tidak mudah &amp; tidak bisa tertular virus COVID-19 ? Kok tidak sekalian menghimbau masyarakatnya menahan nafas selama 1 jam agar tidak tertular COVID-19 ?,2020-03-31 23:52:01+00:00,,"Afyonkarahisar,Turkey"
206,My skin is so bad. Normally use Vitamin E range at Body Shop but doesn’t seem to help my skin with breakouts...recommendations?,2020-03-31 23:52:01+00:00,,"Afyonkarahisar,Turkey"
207,Been taking 3 vitamin c tabs a day to keep the cold away ,2020-03-31 23:51:54+00:00,,"Afyonkarahisar,Turkey"
209,"Hi. I'm on Day 14. I had all the symptoms you have. Take Mucinex if you have it. It will help you cough that stuff out. Steamy showers often, inhale steam. Sip warm water, it dissolves the mucus. Gargle warm salt water for sore throat. Vitamin C. Vicks vapor rub. Take care!",2020-03-31 23:51:54+00:00,,"Afyonkarahisar,Turkey"
210,Shocker ,2020-03-31 23:51:39+00:00,,"Afyonkarahisar,Turkey"
211,"Trying to place an order for my vitamins with #thevitaminshoppe Forty five minutes later, giving up. I don’t need this stress ",2020-03-31 23:51:38+00:00,#thevitaminshoppe,"Afyonkarahisar,Turkey"
212,"@ttocs35 It’s gotta be vitamin B12 Yeah, that’s the ticket. President Trump is the energizer POTUS45 &amp; MAGABOT is the Uniter of Patriots! Fld&amp;Rtd Much Thanks!",2020-03-31 23:51:21+00:00,,"Afyonkarahisar,Turkey"
213,Did you know? #scoliosis Vitamin D levels are lower in children with scoliosis! In Canada follow Heath Canada recommendation. Contact us for more information : scoliosisphysiotherapy@gmail.com https://youtu.be/VIeVOogRhx8,2020-03-31 23:51:19+00:00,#scoliosis,"Afyonkarahisar,Turkey"
214,"Shoutout to @Starbucks and @RubiosTweets for helping me get out of my apartment for cold brew and burritos, as well as a little vitamin D.",2020-03-31 23:51:17+00:00,,"Afyonkarahisar,Turkey"
215,Low key thought the second one was legit ,2020-03-31 23:50:53+00:00,,"Afyonkarahisar,Turkey"
216,이런게 있었네요,2020-03-31 23:50:53+00:00,,"Afyonkarahisar,Turkey"
217,Well stocked on Vitamin Y. ,2020-03-31 23:50:33+00:00,,"Afyonkarahisar,Turkey"
218,"work gave us ""gift bags"" with medium sanitizer bottles, tissues, emergenC, and vitamin c cough drops and like I understand it's like a ""keep employees healthy enough to work"" initiative but like. I appreciate the effort since a lot of other workplaces arent being nearly as kind",2020-03-31 23:50:12+00:00,,"Afyonkarahisar,Turkey"
219,i take a multi vitamin everyday barbara,2020-03-31 23:50:11+00:00,,"Afyonkarahisar,Turkey"
220,excited to see how this turns out. my brain just *refuses* to believe that vitamins are actually good for you...,2020-03-31 23:49:47+00:00,,"Afyonkarahisar,Turkey"
221,lmaooo he says thanks!,2020-03-31 23:49:34+00:00,,"Afyonkarahisar,Turkey"
222,Honestly I think it’s bc I’m not working but despite the circumstances I’m looking at it as a blessing in disguise rather than the end of the world. Try to stay positive and OD on the vitamin C and please be safe Jonica ,2020-03-31 23:49:25+00:00,,"Afyonkarahisar,Turkey"
223,Perhaps learning from eachother a much better idea than tweet arguments. The fact is your claims to support a link between nicotine vaping & lung illness is lacking. Just because it was false & unfairly blamed doesn't make it true. Science point's to THC: vitamin e &amp; pesticides.,2020-03-31 23:49:23+00:00,,"Afyonkarahisar,Turkey"
224,Well. If its possible since peppermint is good for lungs; get peppermint tea or candy cane. I am not a Dr. Or am I sick. Aspirin is my choice for aches pains fever headaches. Tylenol is an iffy to me. Hot bath for fever. And vitamin zinc . get well.,2020-03-31 23:49:21+00:00,,"Afyonkarahisar,Turkey"
225,"Upon diagnosis #COVID19, Don’t wait for gross expression on an X-ray Immediately w/fever spike 100°F! Keep Vitamins D3 5000iu per day C 1000mg 2x day Simultaneously start Tamiflu 30mg 2x/day Doxycycline 100mg 2x/Day Admited Ceftriaxone 1g 2x/D or NONAdmitted Keflex 500mg 2/D",2020-03-31 23:49:12+00:00,#COVID19,"Afyonkarahisar,Turkey"
226,"@DeborahBirx @JeromeAdamsMD @DrRichardCheng1 @VP What is the truth behind High Dosage Vitamin C used during Outbreak in Shanghai, China? Dr. Cheng, Medical Director of Shanghai Medical Center claims this treatment was highly effective, viz: https://youtu.be/NBbbncTR-3k",2020-03-31 23:48:47+00:00,,"Afyonkarahisar,Turkey"
